0.000,0.000,4314.616,4029.436,4263.950,4116.975,4343.641,4620.154,4106.359,4613.487,4211.179,4231.230,4213.590,4290.718,4620.462,4367.591
0.000,0.000,4315.334,4027.129,4264.104,4115.384,4343.231,4621.283,4104.874,4612.051,4209.949,4231.230,4210.051,4288.154,4619.641,4370.461
0.000,0.000,4310.667,4025.385,4266.667,4120.000,4345.231,4624.873,4114.153,4628.307,4225.898,4244.668,4216.922,4292.973,4625.231,4371.127
0.000,0.000,4315.538,4026.411,4272.359,4120.922,4348.103,4624.820,4112.052,4619.691,4221.590,4241.846,4212.820,4291.848,4625.745,4372.512
0.000,0.000,4333.796,4044.513,4271.949,4129.180,4350.462,4625.436,4112.359,4615.436,4213.178,4232.050,4204.975,4286.052,4615.743,4379.436
0.000,0.000,4354.102,4071.385,4286.309,4151.232,4357.640,4630.668,4115.333,4615.589,4213.436,4231.180,4207.487,4296.666,4614.255,4393.538
0.000,0.000,4331.691,4058.000,4282.872,4147.794,4351.588,4626.770,4115.333,4614.308,4215.897,4227.385,4199.384,4293.692,4591.795,4370.360
0.000,0.000,4292.205,4034.974,4264.563,4137.025,4348.257,4624.257,4108.872,4611.436,4211.744,4221.282,4186.821,4278.104,4570.717,4332.771
0.000,0.000,4269.077,4022.564,4254.564,4129.180,4341.282,4627.486,4110.203,4608.669,4205.846,4209.231,4168.154,4268.924,4543.948,4311.744
0.000,0.000,4261.129,4016.720,4258.667,4127.384,4341.950,4630.052,4119.384,4616.310,4211.744,4213.692,4171.180,4272.874,4544.460,4301.232
1.000,0.000,4258.154,4015.743,4257.180,4135.179,4345.898,4631.332,4115.386,4606.718,4206.462,4212.000,4172.564,4273.538,4547.384,4303.591
0.000,0.000,4256.820,4010.565,4253.744,4134.410,4350.822,4632.308,4107.745,4607.846,4205.693,4212.769,4176.206,4269.692,4551.488,4305.692
0.000,0.000,4552.052,3986.616,3926.667,4093.951,4518.616,40424.349,4331.335,4678.769,3921.178,4413.795,4087.024,4148.616,4126.308,75466.315
0.000,0.000,4269.334,4015.692,4256.921,4141.744,4350.974,4626.872,4106.104,4595.537,4198.564,4210.255,4179.539,4270.614,4563.231,4315.795
0.000,0.000,4269.027,4011.282,4248.924,4134.973,4347.641,4623.846,4105.025,4599.078,4200.309,4211.897,4183.436,4269.743,4566.615,4317.076
0.000,0.000,4269.486,4003.591,4234.717,4111.281,4344.207,4622.769,4104.102,4601.181,4201.641,4212.000,4181.333,4261.179,4561.282,4313.846
0.000,0.000,4251.078,3998.923,4226.254,4103.896,4345.745,4622.718,4104.513,4596.976,4198.410,4213.129,4180.923,4257.539,4564.205,4304.307
0.000,0.000,4252.717,3995.743,4229.333,4105.281,4343.848,4621.846,4101.589,4599.486,4197.999,4210.205,4175.385,4252.512,4556.308,4298.205
0.000,0.000,4258.102,3996.616,4231.795,4102.307,4342.104,4623.128,4099.642,4601.179,4198.667,4216.563,4185.744,4259.436,4568.973,4311.231
0.000,0.000,4261.282,4014.873,4229.179,4107.846,4344.719,4620.463,4096.769,4593.281,4192.769,4209.436,4174.359,4249.897,4554.615,4304.255
0.000,0.000,4268.000,4017.641,4238.000,4113.950,4347.283,4628.974,4105.232,4609.282,4205.129,4217.999,4183.385,4262.565,4561.076,4315.076
0.000,0.000,4278.257,4024.564,4246.050,4121.693,4347.898,4628.665,4101.488,4598.153,4194.154,4215.282,4186.000,4268.411,4568.000,4322.615
0.000,0.000,4278.924,4026.410,4241.181,4119.795,4351.437,4630.461,4098.872,4601.383,4200.358,4221.026,4189.642,4265.180,4576.052,4323.334
0.000,0.000,4280.769,4028.155,4245.642,4122.974,4349.487,4626.360,4091.026,4602.921,4198.974,4222.257,4189.589,4268.873,4578.514,4331.129
0.000,0.000,4285.078,4027.537,4247.949,4127.384,4353.025,4626.871,4094.923,4598.102,4192.769,4215.486,4186.154,4263.642,4576.206,4331.744
0.000,0.000,4291.896,4024.566,4241.746,4121.335,4348.872,4623.795,4091.896,4592.154,4191.385,4217.281,4190.615,4270.923,4582.717,4339.796
0.000,0.000,4297.948,4025.026,4247.642,4121.026,4350.973,4627.283,4097.230,4601.178,4199.334,4228.154,4198.103,4273.180,4594.973,4349.130
0.000,0.000,4307.435,4025.846,4258.410,4123.129,4348.359,4625.078,4095.692,4608.820,4199.180,4232.102,4205.331,4282.924,4598.616,4356.921
0.000,0.000,4304.513,4023.796,4259.896,4121.487,4351.487,4600.255,4097.743,4610.001,4202.256,4235.283,4205.179,4281.335,4602.001,4357.076
0.000,0.000,4301.333,4012.872,4257.949,4115.742,4348.463,4582.719,4098.049,4618.102,4206.309,4238.052,4201.589,4276.872,4592.104,4351.591
0.000,0.000,4297.536,4014.050,4254.873,4114.409,4348.614,4575.129,4099.334,4614.667,4198.718,4236.512,4200.719,4274.769,4595.435,4349.847
0.000,0.000,4298.872,4018.769,4255.281,4120.412,4351.692,4578.154,4097.641,4613.129,4200.615,4236.718,4201.436,4275.437,4598.719,4350.820
0.000,0.000,4295.486,4015.590,4249.794,4119.640,4350.103,4573.230,4093.436,4604.872,4190.001,4229.486,4201.744,4277.180,4597.333,4349.026
0.000,0.000,4299.129,4011.283,4247.845,4117.588,4347.847,4578.668,4094.410,4616.308,4200.562,4232.410,4204.154,4278.203,4599.130,4348.206
0.000,0.000,4304.923,4019.179,4260.667,4124.565,4345.129,4578.256,4089.847,4612.103,4194.513,4227.026,4203.435,4283.180,4598.256,4353.589
0.000,0.000,4303.283,4014.821,4260.667,4125.897,4346.923,4575.795,4086.153,4609.847,4195.180,4228.359,4202.206,4283.641,4601.384,4356.001
0.000,0.000,4306.412,4011.027,4261.180,4124.718,4339.847,4571.181,4085.539,4603.385,4189.331,4223.333,4194.616,4280.616,4595.641,4355.282
0.000,0.000,4299.025,4009.078,4253.795,4123.898,4339.180,4577.692,4088.667,4604.922,4191.844,4223.078,4194.974,4278.256,4596.924,4356.103
0.000,0.000,4304.154,4011.539,4261.795,4127.537,4342.000,4583.487,4095.280,4608.461,4195.232,4230.152,4202.001,4284.666,4603.692,4360.258
0.000,0.000,4299.693,4010.205,4256.667,4127.693,4338.308,4580.513,4091.795,4609.282,4193.847,4224.564,4196.873,4282.258,4599.793,4359.385
0.000,0.000,4297.282,4010.512,4253.026,4125.435,4332.103,4574.308,4082.207,4607.794,4191.897,4218.770,4195.436,4279.384,4597.590,4356.103
0.000,0.000,4295.590,4020.205,4254.820,4125.284,4330.310,4578.307,4081.846,4602.922,4185.487,4212.871,4193.075,4278.667,4591.845,4354.769
0.000,0.000,4310.718,4041.128,4268.565,4139.950,4335.796,4582.821,4083.591,4603.589,4189.744,4224.820,4186.717,4284.051,4601.639,4360.000
0.000,0.000,4296.052,4032.871,4259.282,4132.717,4329.180,4584.667,4086.257,4600.256,4189.948,4221.180,4163.794,4276.256,4592.463,4352.871
0.000,0.000,4299.129,4035.435,4261.846,4137.947,4327.488,4581.897,4074.513,4597.280,4184.153,4219.436,4165.642,4277.487,4594.821,4354.462
0.000,0.000,4301.333,4029.283,4263.334,4139.179,4327.076,4585.949,4079.641,4599.795,4186.974,4223.948,4174.051,4282.666,4598.923,4354.667
0.000,0.000,4299.127,4015.282,4250.564,4123.742,4324.256,4587.077,4086.155,4605.332,4189.896,4225.128,4176.617,4278.461,4596.359,4353.334
0.000,0.000,4298.564,4014.717,4248.257,4117.486,4325.488,4589.589,4081.744,4601.949,4186.820,4223.076,4178.411,4274.000,4596.974,4351.589
0.000,0.000,4305.231,4024.873,4251.282,4121.949,4335.025,4594.360,4082.205,4603.283,4192.820,4224.461,4181.024,4273.539,4602.870,4355.999
0.000,0.000,4304.923,4021.282,4256.565,4119.641,4332.871,4596.153,4084.820,4606.719,4194.462,4222.924,4181.846,4276.617,4599.283,4360.565
0.000,0.000,4302.514,4020.309,4249.692,4116.256,4332.155,4599.332,4080.718,4610.667,4201.180,4228.308,4192.101,4275.282,4605.232,4360.359
0.000,0.000,4301.385,4013.640,4252.154,4113.795,4330.462,4598.514,4078.206,4610.976,4198.615,4225.282,4192.359,4275.282,4600.924,4362.205
0.000,0.000,4323.744,4034.719,4259.282,4123.794,4328.309,4589.538,4076.872,4605.899,4192.360,4219.128,4193.281,4280.718,4606.052,4381.027
0.000,0.000,4438.513,4131.179,4300.460,4169.793,4334.000,4592.051,4069.745,4604.154,4191.231,4214.616,4211.026,4303.385,4634.155,4467.129
0.000,0.000,4467.129,4123.691,4306.565,4168.411,4326.973,4585.538,4067.281,4597.539,4183.641,4217.794,4236.205,4316.616,4684.872,4513.641
0.000,0.000,4453.692,4065.898,4309.128,4149.640,4321.641,4583.385,4066.358,4592.770,4182.770,4227.078,4265.486,4328.616,4728.615,4528.973
1.000,0.000,4395.589,3999.795,4285.691,4115.897,4322.718,4591.640,4077.077,4611.591,4207.538,4247.384,4271.232,4324.361,4730.410,4490.615
0.000,0.000,4353.846,3977.796,4268.820,4098.821,4325.591,4594.255,4082.668,4614.001,4211.795,4249.023,4261.230,4309.079,4706.000,4451.898
0.000,0.000,4331.281,3967.796,4260.718,4092.308,4329.488,4602.154,4094.000,4625.385,4217.744,4249.283,4246.770,4298.872,4684.001,4429.998
0.000,0.000,4327.333,3974.614,4265.539,4100.206,4334.769,4604.975,4096.719,4626.515,4218.204,4247.487,4251.334,4302.462,4679.641,4429.589
0.000,0.000,4310.872,3966.358,4257.078,4091.949,4330.564,4600.514,4092.512,4624.103,4215.795,4246.513,4244.974,4295.179,4668.359,4414.973
0.000,0.000,4309.640,3971.434,4256.564,4090.924,4333.230,4602.616,4091.437,4620.718,4214.307,4249.949,4243.949,4294.256,4668.665,4415.077
0.000,0.000,4290.051,3959.076,4249.385,4082.871,4321.641,4590.871,4082.310,4612.258,4203.897,4236.309,4221.693,4284.155,4645.539,4392.462
0.000,0.000,4284.409,3955.078,4250.513,4081.846,4320.924,4597.743,4088.102,4620.615,4210.359,4238.563,4223.385,4283.949,4640.923,4389.230
0.000,0.000,4293.281,3970.258,4261.078,4095.538,4322.923,4597.693,4089.539,4617.641,4206.204,4238.975,4223.334,4291.178,4640.820,4391.332
0.000,0.000,4301.743,4001.641,4261.897,4109.333,4323.794,4598.975,4085.745,4608.871,4194.154,4218.770,4197.794,4279.334,4602.256,4377.950
0.000,0.000,4297.694,3994.102,4250.820,4101.488,4322.360,4596.205,4084.564,4608.923,4190.872,4217.385,4195.538,4271.897,4595.335,4364.975
0.000,0.000,4304.462,4003.078,4260.154,4103.694,4327.898,4597.385,4086.359,4607.437,4192.207,4219.281,4206.411,4281.795,4600.667,4372.666
0.000,0.000,4295.693,4003.385,4260.770,4105.437,4329.129,4600.769,4086.359,4611.642,4193.847,4220.155,4200.205,4279.589,4594.565,4367.078
0.000,0.000,4298.512,4007.129,4265.078,4108.718,4333.948,4609.437,4091.128,4618.718,4203.692,4225.538,4204.924,4281.077,4597.744,4366.666
0.000,0.000,4292.410,4001.384,4264.002,4107.179,4331.437,4610.616,4090.975,4614.820,4199.128,4224.410,4204.000,4280.410,4592.666,4359.846
0.000,0.000,4300.718,4008.616,4273.231,4115.640,4339.280,4612.871,4087.128,4616.973,4205.078,4231.744,4212.668,4288.255,4604.974,4369.539
0.000,0.000,4294.205,4009.692,4266.511,4119.127,4339.692,4614.359,4085.026,4618.154,4205.848,4233.229,4210.204,4282.462,4605.743,4365.230
0.000,0.000,4292.308,4008.411,4269.334,4121.538,4339.488,4613.334,4077.384,4618.103,4205.588,4229.845,4211.846,4284.410,4605.691,4371.384
0.000,0.000,4296.358,4015.077,4271.795,4130.514,4344.974,4619.999,4082.257,4619.281,4209.486,4233.077,4209.230,4281.589,4604.822,4373.230
0.000,0.000,4288.360,4005.282,4260.975,4123.641,4338.769,4615.027,4080.360,4614.050,4205.384,4229.794,4207.641,4276.770,4601.229,4370.206
0.000,0.000,4284.461,4005.077,4256.207,4113.897,4341.025,4616.820,4084.873,4618.255,4206.564,4233.282,4206.872,4272.410,4600.770,4366.359
0.000,0.000,4292.975,4014.461,4271.385,4123.847,4345.489,4618.000,4080.205,4618.873,4209.948,4240.563,4216.051,4281.948,4611.229,4376.359
0.000,0.000,4288.203,4008.000,4266.410,4120.565,4341.077,4614.513,4079.333,4619.487,4206.923,4234.359,4212.769,4281.385,4605.078,4369.796
0.000,0.000,4288.206,4002.769,4261.744,4113.438,4334.767,4613.487,4086.820,4613.385,4201.333,4232.925,4212.000,4281.639,4602.411,4370.564
0.000,0.000,4342.565,4041.487,4283.846,4135.999,4341.590,4617.742,4083.641,4608.821,4198.051,4227.589,4222.000,4295.127,4616.308,4416.050
0.000,0.000,4394.205,4101.641,4306.871,4165.794,4342.614,4608.205,4073.179,4599.795,4182.154,4208.922,4212.155,4305.025,4600.768,4444.155
0.000,0.000,4353.692,4079.179,4292.924,4160.308,4346.360,4616.256,4077.283,4602.513,4185.231,4203.642,4193.949,4290.566,4567.539,4398.101
0.000,0.000,4307.589,4042.410,4284.308,4147.539,4342.717,4622.104,4084.823,4607.333,4186.666,4203.640,4186.258,4283.948,4556.719,4361.437
0.000,0.000,4277.179,4020.667,4274.052,4136.308,4344.001,4631.846,4093.950,4617.847,4195.539,4200.922,4178.410,4276.923,4548.205,4338.871
0.000,0.000,4260.359,4000.461,4257.385,4119.744,4341.333,4630.716,4101.538,4619.640,4200.359,4211.385,4184.358,4269.231,4554.411,4334.717
1.000,0.000,4250.770,3987.232,4250.103,4113.180,4341.025,4628.769,4096.820,4613.999,4197.692,4210.206,4186.924,4267.898,4560.307,4331.335
0.000,0.000,4245.538,3967.487,4243.230,4098.409,4334.153,4632.359,4099.384,4618.872,4206.154,4221.488,4197.691,4269.333,4581.436,4334.615
0.000,0.000,4241.077,3967.489,4236.564,4097.795,4334.463,4633.126,4095.745,4631.180,4213.590,4224.257,4193.435,4265.949,4580.974,4330.821
0.000,0.000,4254.615,3974.359,4251.999,4105.488,4335.897,4637.488,4098.872,4632.872,4215.180,4229.745,4195.384,4276.000,4586.460,4340.154
0.000,0.000,4262.463,3985.590,4250.923,4108.615,4338.975,4636.820,4098.461,4632.102,4218.463,4237.334,4198.461,4273.281,4594.255,4341.947
0.000,0.000,4274.103,3991.897,4262.154,4117.538,4339.077,4635.692,4097.895,4631.435,4218.461,4237.334,4203.744,4280.257,4597.949,4350.205
0.000,0.000,4263.947,3981.694,4251.741,4107.796,4328.204,4624.666,4081.949,4615.386,4203.386,4222.821,4186.051,4270.924,4582.308,4333.282
0.000,0.000,4271.846,3987.846,4256.308,4112.923,4328.154,4618.308,4082.870,4611.281,4199.590,4221.640,4189.539,4273.640,4587.744,4338.718
0.000,0.000,4285.744,4002.053,4266.258,4123.793,4330.357,4613.590,4081.282,4607.640,4194.769,4219.590,4192.565,4277.998,4589.693,4347.077
0.000,0.000,4299.025,4023.640,4262.718,4130.308,4336.205,4620.206,4092.667,4613.180,4200.410,4221.641,4190.666,4278.564,4579.847,4350.309
0.000,0.000,4288.718,4013.640,4255.846,4116.820,4328.974,4617.951,4088.564,4609.384,4194.307,4214.719,4181.436,4265.899,4571.383,4338.513
0.000,0.000,4289.282,4013.077,4258.103,4112.255,4327.589,4618.921,4087.947,4605.589,4190.872,4213.590,4179.539,4270.257,4571.025,4344.462
0.000,0.000,4275.795,4008.871,4247.435,4104.872,4325.539,4618.820,4088.001,4606.103,4193.846,4216.616,4180.103,4264.104,4566.205,4340.103
0.000,0.000,4292.307,4016.051,4263.591,4110.359,4326.821,4615.796,4082.770,4605.488,4192.000,4214.617,4190.668,4274.204,4579.127,4356.871
0.000,0.000,4285.336,4013.948,4261.744,4106.822,4325.846,4618.307,4083.950,4604.873,4192.873,4215.127,4184.819,4271.691,4575.181,4352.513
0.000,0.000,4295.743,4021.588,4268.974,4118.154,4329.589,4622.873,4090.925,4607.795,4198.563,4227.128,4198.871,4281.178,4592.358,4366.205
